id,created_at,updated_at,street_id,city_id,street_kladr,street_type_id,street_type_full,street_type_short,name
3190,2024-12-23T12:28:52.894378Z,2024-12-23T12:28:52.894025Z,51219,1,200000051219,13,микрорайон,мкр.,"Теректы, ул. Жана Гасыр"
3181,2024-12-23T12:28:38.391677Z,2024-12-23T12:28:38.391350Z,51210,1,200000051210,13,микрорайон,мкр.,"Теректы, ул. Жасоркен"
3195,2024-12-23T12:29:04.633976Z,2024-12-23T12:29:04.633593Z,51224,1,200000051224,13,микрорайон,мкр.,"Теректы, ул. Жас Отау"
3184,2024-12-23T12:28:42.412046Z,2024-12-23T12:28:42.411877Z,51213,1,200000051213,13,микрорайон,мкр.,"Теректы, ул. Жасыл Желек"
3214,2024-12-23T12:30:23.608642Z,2024-12-23T12:30:23.608323Z,51243,1,200000051243,13,микрорайон,мкр.,"Теректы, ул. Жиренколь"
3205,2024-12-23T12:29:51.730351Z,2024-12-23T12:29:51.729976Z,51234,1,200000051234,13,микрорайон,мкр.,"Теректы, ул. Зияткер"
3213,2024-12-23T12:30:22.560684Z,2024-12-23T12:30:22.560381Z,51242,1,200000051242,13,микрорайон,мкр.,"Теректы, ул. Иманбурлык"
3156,2024-12-23T12:16:11.966391Z,2024-12-23T12:16:11.966108Z,51185,1,200000051185,13,микрорайон,мкр.,"Теректы, ул. Камшат"
3172,2024-12-23T12:27:59.129329Z,2024-12-23T12:27:59.129122Z,51201,1,200000051201,13,микрорайон,мкр.,"Теректы, ул. Квартал Жетысу"
3160,2024-12-23T12:16:13.013770Z,2024-12-23T12:16:13.013511Z,51189,1,200000051189,13,микрорайон,мкр.,"Теректы, ул. Керуен"
3197,2024-12-23T12:29:05.246526Z,2024-12-23T12:29:05.246355Z,51226,1,200000051226,13,микрорайон,мкр.,"Теректы, ул. Кожабекова"
3182,2024-12-23T12:28:39.551251Z,2024-12-23T12:28:39.550994Z,51211,1,200000051211,13,микрорайон,мкр.,"Теректы, ул. Коккемер"
3167,2024-12-23T12:27:54.180669Z,2024-12-23T12:27:54.180436Z,51196,1,200000051196,13,микрорайон,мкр.,"Теректы, ул. Коныролен"
3179,2024-12-23T12:28:14.477830Z,2024-12-23T12:28:14.477577Z,51208,1,200000051208,13,микрорайон,мкр.,"Теректы, ул. Корганжар"
3177,2024-12-23T12:28:12.675558Z,2024-12-23T12:28:12.674790Z,51206,1,200000051206,13,микрорайон,мкр.,"Теректы, ул. Кунгейли"
3216,2024-12-23T12:30:27.613412Z,2024-12-23T12:30:27.613203Z,51245,1,200000051245,13,микрорайон,мкр.,"Теректы, ул. Курсары"
3163,2024-12-23T12:16:19.642197Z,2024-12-23T12:16:19.642019Z,51192,1,200000051192,13,микрорайон,мкр.,"Теректы, ул. Курылыс"
3206,2024-12-23T12:29:51.835753Z,2024-12-23T12:29:51.835437Z,51235,1,200000051235,13,микрорайон,мкр.,"Теректы, ул. Кызгалдак"
3178,2024-12-23T12:28:12.782579Z,2024-12-23T12:28:12.782275Z,51207,1,200000051207,13,микрорайон,мкр.,"Теректы, ул. Кызылтау"
3180,2024-12-23T12:28:16.293117Z,2024-12-23T12:28:16.292800Z,51209,1,200000051209,13,микрорайон,мкр.,"Теректы, ул. Майкудык"
3173,2024-12-23T12:28:00.348329Z,2024-12-23T12:28:00.348059Z,51202,1,200000051202,13,микрорайон,мкр.,"Теректы, ул. Малайсары"
3164,2024-12-23T12:27:53.347887Z,2024-12-23T12:27:53.347669Z,51193,1,200000051193,13,микрорайон,мкр.,"Теректы, ул. Манысай"
3202,2024-12-23T12:29:19.794910Z,2024-12-23T12:29:19.794676Z,51231,1,200000051231,13,микрорайон,мкр.,"Теректы, ул. Мектеп"
3176,2024-12-23T12:28:09.299678Z,2024-12-23T12:28:09.299171Z,51205,1,200000051205,13,микрорайон,мкр.,"Теректы, ул. Нарсая"
3199,2024-12-23T12:29:11.140911Z,2024-12-23T12:29:11.140519Z,51228,1,200000051228,13,микрорайон,мкр.,"Теректы, ул. Оленти"
3185,2024-12-23T12:28:45.835265Z,2024-12-23T12:28:45.835052Z,51214,1,200000051214,13,микрорайон,мкр.,"Теректы, ул. Орталык"
3166,2024-12-23T12:27:54.086615Z,2024-12-23T12:27:54.086411Z,51195,1,200000051195,13,микрорайон,мкр.,"Теректы, ул. Сайгакты"
3204,2024-12-23T12:29:20.296574Z,2024-12-23T12:29:20.296353Z,51233,1,200000051233,13,микрорайон,мкр.,"Теректы, ул. Сайгулик"
3196,2024-12-23T12:29:04.801381Z,2024-12-23T12:29:04.801129Z,51225,1,200000051225,13,микрорайон,мкр.,"Теректы, ул. Сайына Муратбекова"
3201,2024-12-23T12:29:18.382392Z,2024-12-23T12:29:18.381988Z,51230,1,200000051230,13,микрорайон,мкр.,"Теректы, ул. Сайыпкыран"
3175,2024-12-23T12:28:02.635315Z,2024-12-23T12:28:02.634865Z,51204,1,200000051204,13,микрорайон,мкр.,"Теректы, ул. Сарыкемер"
3198,2024-12-23T12:29:06.634992Z,2024-12-23T12:29:06.634127Z,51227,1,200000051227,13,микрорайон,мкр.,"Теректы, ул. Саумалкол"
3212,2024-12-23T12:30:08.544182Z,2024-12-23T12:30:08.543959Z,51241,1,200000051241,13,микрорайон,мкр.,"Теректы, ул. Талсуат"
3165,2024-12-23T12:27:53.984211Z,2024-12-23T12:27:53.984040Z,51194,1,200000051194,13,микрорайон,мкр.,"Теректы, ул. Тастобе"
3162,2024-12-23T12:16:16.710479Z,2024-12-23T12:16:16.710255Z,51191,1,200000051191,13,микрорайон,мкр.,"Теректы, ул. Тауелсиздик"
3203,2024-12-23T12:29:20.135013Z,2024-12-23T12:29:20.134831Z,51232,1,200000051232,13,микрорайон,мкр.,"Теректы, ул. Таусогар"
3194,2024-12-23T12:29:01.892378Z,2024-12-23T12:29:01.892148Z,51223,1,200000051223,13,микрорайон,мкр.,"Теректы, ул. Тобылгысай"
3169,2024-12-23T12:27:57.815344Z,2024-12-23T12:27:57.814980Z,51198,1,200000051198,13,микрорайон,мкр.,"Теректы, ул. Туздыкол"
3171,2024-12-23T12:27:58.260564Z,2024-12-23T12:27:58.260292Z,51200,1,200000051200,13,микрорайон,мкр.,"Теректы, ул. Туйемойнак"
3193,2024-12-23T12:29:01.708131Z,2024-12-23T12:29:01.707918Z,51222,1,200000051222,13,микрорайон,мкр.,"Теректы, ул. Унгиртас"
3143,2024-12-20T11:04:37.792105Z,2024-12-20T11:04:37.791848Z,51172,1,200000051172,13,микрорайон,мкр.,"Теректы, ул. Устирт"
3210,2024-12-23T12:30:03.274039Z,2024-12-23T12:30:03.273844Z,51239,1,200000051239,13,микрорайон,мкр.,"Теректы, ул. Ушкиян"
3187,2024-12-23T12:28:50.370084Z,2024-12-23T12:28:50.369718Z,51216,1,200000051216,13,микрорайон,мкр.,"Теректы, ул. Шарайна"
3161,2024-12-23T12:16:15.690379Z,2024-12-23T12:16:15.688540Z,51190,1,200000051190,13,микрорайон,мкр.,"Теректы, ул. Шаттык"
3211,2024-12-23T12:30:04.048106Z,2024-12-23T12:30:04.047735Z,51240,1,200000051240,13,микрорайон,мкр.,"Теректы, ул. Шектибай"
3192,2024-12-23T12:28:57.125274Z,2024-12-23T12:28:57.124978Z,51221,1,200000051221,13,микрорайон,мкр.,"Теректы, ул. Шенгелди"
3168,2024-12-23T12:27:55.832278Z,2024-12-23T12:27:55.832100Z,51197,1,200000051197,13,микрорайон,мкр.,"Теректы, ул. Шымкорган"
957,2020-09-03T10:26:20.409Z,2020-09-03T10:26:20.409Z,272,1,200000000272,6,улица,ул.,Тимирязева
3493,2025-01-31T10:33:34.687860Z,2025-01-31T10:33:34.686613Z,51522,1,200000051522,6,улица,ул.,Тихая
948,2020-09-03T10:26:20.409Z,2020-09-03T10:26:20.409Z,263,1,200000000263,6,улица,ул.,Тлендиева
461,2020-09-03T10:26:20.338Z,2020-09-03T10:26:20.338Z,36,1,200000000036,6,улица,ул.,Токтабаева
441,2020-09-03T10:26:20.338Z,2020-09-03T10:26:20.338Z,14,1,200000000014,6,улица,ул.,Толе би
683,2020-09-03T10:26:20.374Z,2020-09-03T10:26:20.374Z,928,1,200000000928,6,улица,ул.,Толстого
3480,2025-01-31T10:21:20.578877Z,2025-01-31T10:21:20.578645Z,51509,1,200000051509,6,улица,ул.,Тоныкок Жырау
495,2020-09-03T10:26:20.338Z,2020-09-03T10:26:20.338Z,82,1,200000000082,6,улица,ул.,Торайгырова
1991,2023-02-28T02:59:40.533961Z,2023-02-28T02:59:40.533709Z,50024,1,200000050024,6,улица,ул.,Торекулова
1038,2020-09-03T10:26:20.446Z,2020-09-03T10:26:20.446Z,300,1,200000000300,6,улица,ул.,Тулебаева
3324,2024-12-30T17:34:20.914720Z,2024-12-30T17:34:20.913150Z,51353,1,200000051353,13,микрорайон,мкр.,Тулпар
3326,2024-12-30T17:35:51.727693Z,2024-12-30T17:35:51.727352Z,51355,1,200000051355,13,микрорайон,мкр.,"Тулпар, ул. Жансугурова"
3328,2024-12-30T17:36:56.761428Z,2024-12-30T17:36:56.761207Z,51357,1,200000051357,13,микрорайон,мкр.,"Тулпар, ул. Зелёная"
942,2020-09-03T10:26:20.409Z,2020-09-03T10:26:20.409Z,256,1,200000000256,6,улица,ул.,Тургут Озала
946,2020-09-03T10:26:20.409Z,2020-09-03T10:26:20.409Z,260,1,200000000260,6,улица,ул.,Туркебаева
774,2020-09-03T10:26:20.409Z,2022-11-15T12:48:33.048665Z,696,1,200000000696,6,улица,ул.,Тынышбаева
1818,2022-11-15T12:50:54.438209Z,2025-02-07T06:57:33.648754Z,10426,1,200000010426,6,улица,ул.,Тянь-Шаньская
2029,2023-06-15T11:18:58.559519Z,2024-09-21T08:07:04.616240Z,50062,1,200000050062,6,улица,ул.,ул.Е.Рахмадиева
2357,2024-09-30T08:12:07.441482Z,2024-09-30T08:12:07.439350Z,50386,1,200000050386,13,микрорайон,мкр.,"Улжан-1, улица Акжазык"
2358,2024-09-30T08:12:09.350275Z,2024-09-30T08:12:09.350024Z,50387,1,200000050387,13,микрорайон,мкр.,"Улжан-1, улица Акжар"
2355,2024-09-30T08:12:06.364073Z,2024-09-30T08:12:06.363831Z,50384,1,200000050384,13,микрорайон,мкр.,"Улжан-1, улица Байтас"
2362,2024-09-30T08:29:40.673597Z,2024-09-30T08:29:40.673277Z,50391,1,200000050391,13,микрорайон,мкр.,"Улжан-1, улица Балкудык"
2365,2024-09-30T08:37:49.659350Z,2024-09-30T08:37:49.659146Z,50394,1,200000050394,13,микрорайон,мкр.,"Улжан-1, улица Балтабай"
2347,2024-09-30T07:21:33.284962Z,2024-09-30T07:21:33.283922Z,50376,1,200000050376,13,микрорайон,мкр.,"Улжан-1, улица Бескайнар"
2351,2024-09-30T07:23:58.916251Z,2024-09-30T07:23:58.915868Z,50380,1,200000050380,13,микрорайон,мкр.,"Улжан-1, улица Бескарагай"
2359,2024-09-30T08:12:10.480832Z,2024-09-30T08:12:10.480412Z,50388,1,200000050388,13,микрорайон,мкр.,"Улжан-1, улица Бозарал"
2352,2024-09-30T07:24:00.130907Z,2024-09-30T07:24:00.130697Z,50381,1,200000050381,13,микрорайон,мкр.,"Улжан-1, улица Егинсу"
2353,2024-09-30T07:24:01.564404Z,2024-09-30T07:24:01.564118Z,50382,1,200000050382,13,микрорайон,мкр.,"Улжан-1, улица Екпынды"
2380,2024-09-30T11:47:30.894837Z,2024-09-30T11:47:30.894598Z,50409,1,200000050409,13,микрорайон,мкр.,"Улжан-1, улица Жанажол"
2350,2024-09-30T07:23:57.003163Z,2024-09-30T07:23:57.002702Z,50379,1,200000050379,13,микрорайон,мкр.,"Улжан-1, улица Жаналык"
2349,2024-09-30T07:21:34.547145Z,2024-09-30T07:21:34.546851Z,50378,1,200000050378,13,микрорайон,мкр.,"Улжан-1, улица Кайнар"
2346,2024-09-30T07:21:31.109445Z,2024-09-30T07:21:31.108784Z,50375,1,200000050375,13,микрорайон,мкр.,"Улжан-1, улица Карабулак"
2363,2024-09-30T08:33:05.898348Z,2024-09-30T08:33:05.898074Z,50392,1,200000050392,13,микрорайон,мкр.,"Улжан-1, улица Карасаз"
2348,2024-09-30T07:21:34.013707Z,2024-09-30T07:21:34.013061Z,50377,1,200000050377,13,микрорайон,мкр.,"Улжан-1, улица Кокпекты"
2361,2024-09-30T08:28:46.200422Z,2024-09-30T08:28:46.200137Z,50390,1,200000050390,13,микрорайон,мкр.,"Улжан-1, улица Куренкулак"
2356,2024-09-30T08:12:06.571883Z,2024-09-30T08:12:06.570928Z,50385,1,200000050385,13,микрорайон,мкр.,"Улжан-1, улица Сарбастау"
2354,2024-09-30T07:24:02.164933Z,2024-09-30T07:24:02.164146Z,50383,1,200000050383,13,микрорайон,мкр.,"Улжан-1, улица Сулутобе"
2364,2024-09-30T08:34:50.812453Z,2024-09-30T08:34:50.812151Z,50393,1,200000050393,13,микрорайон,мкр.,"Улжан-1, улица Такежанова"
2360,2024-09-30T08:12:12.691653Z,2024-09-30T08:12:12.690839Z,50389,1,200000050389,13,микрорайон,мкр.,"Улжан-1, улица Улан"
932,2020-09-03T10:26:20.409Z,2020-09-03T10:26:20.409Z,245,1,200000000245,6,улица,ул.,Умбетбаева
1431,2020-09-03T10:26:20.482Z,2020-09-03T10:26:20.482Z,1190,1,200000001190,6,улица,ул.,Умурзакова
2000,2023-03-30T11:31:37.969805Z,2023-03-30T11:31:37.969305Z,50033,1,200000050033,6,улица,ул.,Университетская
1297,2020-09-03T10:26:20.482Z,2020-09-03T10:26:20.482Z,1035,1,200000001035,6,улица,ул.,Утеген Батыра
1176,2020-09-03T10:26:20.446Z,2020-09-03T10:26:20.446Z,521,1,200000000521,6,улица,ул.,Утепова
3481,2025-01-31T10:21:23.041979Z,2025-01-31T10:21:23.039488Z,51510,1,200000051510,6,улица,ул.,Ушконыр
1819,2022-11-15T12:50:54.486103Z,2022-11-15T12:50:54.485687Z,9446,1,200000009446,6,улица,ул.,Федосеева
775,2020-09-03T10:26:20.409Z,2020-09-03T10:26:20.409Z,697,1,200000000697,6,улица,ул.,Физули
3608,2025-03-20T05:22:22.049681Z,2025-03-20T05:22:22.049480Z,51637,1,200000051637,6,улица,ул.,Флотская
3497,2025-01-31T10:33:36.572911Z,2025-01-31T10:33:36.572647Z,51526,1,200000051526,6,улица,ул.,Хабаровская
2497,2024-10-23T12:33:40.065382Z,2024-10-23T12:33:40.065025Z,50530,1,200000050530,6,улица,ул.,Халиуллина
2026,2023-06-09T04:02:59.889155Z,2023-06-09T04:02:59.888587Z,50059,1,200000050059,6,улица,ул.,Ханов Керея и Жанибека
2747,2024-11-27T09:10:10.464135Z,2024-11-27T09:10:10.463792Z,50776,1,200000050776,13,микрорайон,мкр.,Хан-Тенгри
2781,2024-11-27T10:50:53.759666Z,2024-11-27T10:50:53.759491Z,50810,1,200000050810,13,микрорайон,мкр.,"Хан Тенгри, ул. Набережная"
2748,2024-11-27T09:10:10.709219Z,2024-11-27T09:10:10.708577Z,50777,1,200000050777,13,микрорайон,мкр.,"Хан Тенгри, ул. Свежесть"
2746,2024-11-27T09:10:10.333643Z,2024-11-27T09:10:10.333435Z,50775,1,200000050775,13,микрорайон,мкр.,"Хан Тенгри, ул. Энергетик-2"
1178,2020-09-03T10:26:20.446Z,2020-09-03T10:26:20.446Z,523,1,200000000523,6,улица,ул.,Ходжанова
1820,2022-11-15T12:50:54.532252Z,2022-11-15T12:50:54.531707Z,9526,1,200000009526,6,улица,ул.,Хусаинова
776,2020-09-03T10:26:20.409Z,2020-09-03T10:26:20.409Z,698,1,200000000698,6,улица,ул.,Цветочная
3611,2025-03-20T05:22:51.139118Z,2025-03-20T05:22:51.138904Z,51640,1,200000051640,6,улица,ул.,Цимлянская
955,2020-09-03T10:26:20.409Z,2020-09-03T10:26:20.409Z,270,1,200000000270,6,улица,ул.,Чайковского
777,2020-09-03T10:26:20.409Z,2020-09-03T10:26:20.409Z,699,1,200000000699,6,улица,ул.,Чернышевского
778,2020-09-03T10:26:20.409Z,2020-09-03T10:26:20.409Z,700,1,200000000700,6,улица,ул.,Чехова
3504,2025-01-31T10:35:09.625231Z,2025-01-31T10:35:09.625049Z,51533,1,200000051533,6,улица,ул.,Читинская
177,2020-09-03T10:26:20.302Z,2020-09-03T10:26:20.302Z,5961,1,200000005961,6,улица,ул.,Чуланова
442,2020-09-03T10:26:20.338Z,2020-09-03T10:26:20.338Z,15,1,200000000015,6,улица,ул.,Шагабутдинова
3928,2025-03-31T09:59:51.000738Z,2025-03-31T09:59:51.000385Z,51958,1,200000051958,6,улица,ул.,Шаймерденова
1058,2020-09-03T10:26:20.446Z,2020-09-03T10:26:20.446Z,322,1,200000000322,6,улица,ул.,Шалом-Алейхем
3879,2025-03-28T08:14:05.365479Z,2025-03-28T08:14:05.365311Z,51909,1,200000051909,13,микрорайон,мкр.,"Шанырак-1, ул. 20 Июня"
3882,2025-03-28T08:14:10.742855Z,2025-03-28T08:14:10.742675Z,51912,1,200000051912,13,микрорайон,мкр.,"Шанырак-1, ул. Акжол"
3870,2025-03-28T08:10:05.087309Z,2025-03-28T08:10:05.087080Z,51900,1,200000051900,13,микрорайон,мкр.,"Шанырак-1, ул. Актума"
3868,2025-03-28T08:10:02.842119Z,2025-03-28T08:10:02.841893Z,51898,1,200000051898,13,микрорайон,мкр.,"Шанырак-1, ул. Акын Сара"
3859,2025-03-28T08:02:30.100981Z,2025-03-28T08:02:30.100725Z,51889,1,200000051889,13,микрорайон,мкр.,"Шанырак-1, ул. Алпамыс Батыра"
3872,2025-03-28T08:10:59.449372Z,2025-03-28T08:10:59.449193Z,51902,1,200000051902,13,микрорайон,мкр.,"Шанырак-1, ул. Асан Кайгы"
3861,2025-03-28T08:02:30.986090Z,2025-03-28T08:02:30.985701Z,51891,1,200000051891,13,микрорайон,мкр.,"Шанырак-1, ул. Аулиеагаш"
3883,2025-03-28T08:14:32.659875Z,2025-03-28T08:14:32.659292Z,51913,1,200000051913,13,микрорайон,мкр.,"Шанырак-1, ул. Ашекеева"
3876,2025-03-28T08:12:50.657321Z,2025-03-28T08:12:50.657106Z,51906,1,200000051906,13,микрорайон,мкр.,"Шанырак-1, ул. Бабыра"
3874,2025-03-28T08:12:19.872998Z,2025-03-28T08:12:19.872809Z,51904,1,200000051904,13,микрорайон,мкр.,"Шанырак-1, ул. Байторы"
3887,2025-03-28T08:16:31.628695Z,2025-03-28T08:16:31.628504Z,51917,1,200000051917,13,микрорайон,мкр.,"Шанырак-1, ул. Береке"
3889,2025-03-28T08:18:12.965931Z,2025-03-28T08:18:12.965750Z,51919,1,200000051919,13,микрорайон,мкр.,"Шанырак-1, ул. Бирлик"
3867,2025-03-28T08:10:02.574846Z,2025-03-28T08:10:02.574648Z,51897,1,200000051897,13,микрорайон,мкр.,"Шанырак-1, ул. Бостандык"
3857,2025-03-28T08:02:25.574394Z,2025-03-28T08:02:25.574239Z,51887,1,200000051887,13,микрорайон,мкр.,"Шанырак-1, ул. Егемен"
3862,2025-03-28T08:02:52.924655Z,2025-03-28T08:02:52.924343Z,51892,1,200000051892,13,микрорайон,мкр.,"Шанырак-1, ул. Ертаргын"
3869,2025-03-28T08:10:03.509178Z,2025-03-28T08:10:03.508973Z,51899,1,200000051899,13,микрорайон,мкр.,"Шанырак-1, ул. Есентай"
3866,2025-03-28T08:09:39.698519Z,2025-03-28T08:09:39.698344Z,51896,1,200000051896,13,микрорайон,мкр.,"Шанырак-1, ул. Жанаталап"
3886,2025-03-28T08:15:37.096513Z,2025-03-28T08:15:37.096319Z,51916,1,200000051916,13,микрорайон,мкр.,"Шанырак-1, ул. Жас Казах"
3865,2025-03-28T08:09:36.073255Z,2025-03-28T08:09:36.073081Z,51895,1,200000051895,13,микрорайон,мкр.,"Шанырак-1, ул. Жаскайрат"
3880,2025-03-28T08:14:07.770307Z,2025-03-28T08:14:07.770079Z,51910,1,200000051910,13,микрорайон,мкр.,"Шанырак-1, ул. Кайнар"
3860,2025-03-28T08:02:30.853565Z,2025-03-28T08:02:30.853343Z,51890,1,200000051890,13,микрорайон,мкр.,"Шанырак-1, ул. Каратау"
3884,2025-03-28T08:15:05.972590Z,2025-03-28T08:15:05.972369Z,51914,1,200000051914,13,микрорайон,мкр.,"Шанырак-1, ул. Кобыланды Батыра"
3864,2025-03-28T08:09:32.430113Z,2025-03-28T08:09:32.429841Z,51894,1,200000051894,13,микрорайон,мкр.,"Шанырак-1, ул. Когалы"
3863,2025-03-28T08:09:32.222781Z,2025-03-28T08:09:32.222486Z,51893,1,200000051893,13,микрорайон,мкр.,"Шанырак-1, ул. Коркыт"
3888,2025-03-28T08:17:46.114045Z,2025-03-28T08:17:46.113873Z,51918,1,200000051918,13,микрорайон,мкр.,"Шанырак-1, ул. Косагаш"
3881,2025-03-28T08:14:10.555570Z,2025-03-28T08:14:10.555373Z,51911,1,200000051911,13,микрорайон,мкр.,"Шанырак-1, ул. Майры Уаликызы"
3877,2025-03-28T08:13:16.392223Z,2025-03-28T08:13:16.391978Z,51907,1,200000051907,13,микрорайон,мкр.,"Шанырак-1, ул. Мариям Жагоркызы"
3482,2025-01-31T10:26:06.213982Z,2025-01-31T10:26:06.213726Z,51511,1,200000051511,13,микрорайон,мкр.,"Шанырак-1, ул. Маркаколь"
3856,2025-03-28T08:02:25.048108Z,2025-03-28T08:02:25.047925Z,51886,1,200000051886,13,микрорайон,мкр.,"Шанырак-1, ул. Махамбета Утемисова"
3871,2025-03-28T08:10:30.525407Z,2025-03-28T08:10:30.525166Z,51901,1,200000051901,13,микрорайон,мкр.,"Шанырак-1, ул. Мурагер"
3858,2025-03-28T08:02:27.832395Z,2025-03-28T08:02:27.832173Z,51888,1,200000051888,13,микрорайон,мкр.,"Шанырак-1, ул. Наурыз"
3875,2025-03-28T08:12:22.087069Z,2025-03-28T08:12:22.086852Z,51905,1,200000051905,13,микрорайон,мкр.,"Шанырак-1, ул. Окжетпес"
3873,2025-03-28T08:10:59.902275Z,2025-03-28T08:10:59.902104Z,51903,1,200000051903,13,микрорайон,мкр.,"Шанырак-1, ул. Орбулак"
3855,2025-03-28T08:02:24.748172Z,2025-03-28T08:02:24.747899Z,51885,1,200000051885,13,микрорайон,мкр.,"Шанырак-1, ул. Улпан"
3878,2025-03-28T08:13:39.982867Z,2025-03-28T08:13:39.982658Z,51908,1,200000051908,13,микрорайон,мкр.,"Шанырак-1, ул. Шиликты сай"
3460,2025-01-31T10:05:44.493003Z,2025-01-31T10:05:44.492810Z,51489,1,200000051489,13,микрорайон,мкр.,"Шанырак-2, ул.А. Закарина"
3472,2025-01-31T10:19:17.093242Z,2025-01-31T10:19:17.092503Z,51501,1,200000051501,13,микрорайон,мкр.,"Шанырак-2, ул.Алтын сака"
3473,2025-01-31T10:19:17.365003Z,2025-01-31T10:19:17.364261Z,51502,1,200000051502,13,микрорайон,мкр.,"Шанырак-2, ул.Аристова"
3477,2025-01-31T10:20:13.681732Z,2025-01-31T10:20:13.681556Z,51506,1,200000051506,13,микрорайон,мкр.,"Шанырак-2, ул. Ахмеди Искакова"
3474,2025-01-31T10:19:23.738247Z,2025-01-31T10:19:23.737981Z,51503,1,200000051503,13,микрорайон,мкр.,"Шанырак-2, ул.Балдырган"
3469,2025-01-31T10:17:55.424424Z,2025-01-31T10:17:55.424188Z,51498,1,200000051498,13,микрорайон,мкр.,"Шанырак-2, ул.Бартогай"
3470,2025-01-31T10:17:56.717258Z,2025-01-31T10:17:56.715925Z,51499,1,200000051499,13,микрорайон,мкр.,"Шанырак-2, ул.Гулистан"
3457,2025-01-31T10:02:38.689369Z,2025-01-31T10:02:38.689163Z,51486,1,200000051486,13,микрорайон,мкр.,"Шанырак-2, ул.Жалантос Бахадур"
3455,2025-01-31T09:54:46.161565Z,2025-01-31T09:54:46.161344Z,51484,1,200000051484,13,микрорайон,мкр.,"Шанырак-2, ул.Жанкожа батыра"
3476,2025-01-31T10:20:10.087031Z,2025-01-31T10:20:10.086788Z,51505,1,200000051505,13,микрорайон,мкр.,"Шанырак-2, ул.Жаркынбаева"
3471,2025-01-31T10:17:58.489569Z,2025-01-31T10:17:58.489060Z,51500,1,200000051500,13,микрорайон,мкр.,"Шанырак-2, ул.Жыласай"
3885,2025-03-28T08:15:36.448909Z,2025-03-28T08:15:36.448621Z,51915,1,200000051915,13,микрорайон,мкр.,"Шанырак-2, ул. Жылысай"
3468,2025-01-31T10:16:21.980960Z,2025-01-31T10:16:21.980676Z,51497,1,200000051497,13,микрорайон,мкр.,"Шанырак-2, ул.Кайынсай"
3467,2025-01-31T10:15:08.010562Z,2025-01-31T10:15:08.010273Z,51496,1,200000051496,13,микрорайон,мкр.,"Шанырак-2, ул.Каратая Турысова"
3484,2025-01-31T10:26:59.055104Z,2025-01-31T10:26:59.054874Z,51513,1,200000051513,13,микрорайон,мкр.,"Шанырак-2, ул. Каркара"
3464,2025-01-31T10:13:33.714469Z,2025-01-31T10:13:33.714154Z,51493,1,200000051493,13,микрорайон,мкр.,"Шанырак-2, ул.Кулантобе"
3465,2025-01-31T10:13:34.966634Z,2025-01-31T10:13:34.966404Z,51494,1,200000051494,13,микрорайон,мкр.,"Шанырак-2, ул.Култегин"
3466,2025-01-31T10:14:01.737015Z,2025-01-31T10:14:01.736517Z,51495,1,200000051495,13,микрорайон,мкр.,"Шанырак-2, ул.Кумбел"
3463,2025-01-31T10:12:12.455987Z,2025-01-31T10:12:12.455782Z,51492,1,200000051492,13,микрорайон,мкр.,"Шанырак-2, ул.Малова"
3475,2025-01-31T10:20:08.171485Z,2025-01-31T10:20:08.171095Z,51504,1,200000051504,13,микрорайон,мкр.,"Шанырак-2, ул.Оркен"
3461,2025-01-31T10:06:59.242818Z,2025-01-31T10:06:59.242616Z,51490,1,200000051490,13,микрорайон,мкр.,"Шанырак-2, ул.Сабыра Рахимова"
3462,2025-01-31T10:07:04.248824Z,2025-01-31T10:07:04.248507Z,51491,1,200000051491,13,микрорайон,мкр.,"Шанырак-2, ул.Сарыжаз"
3459,2025-01-31T10:05:40.990447Z,2025-01-31T10:05:40.990253Z,51488,1,200000051488,13,микрорайон,мкр.,"Шанырак-2, ул.Сырым батыра"
3458,2025-01-31T10:02:39.124271Z,2025-01-31T10:02:39.124007Z,51487,1,200000051487,13,микрорайон,мкр.,"Шанырак-2, ул.Тасжарган"
3456,2025-01-31T09:59:34.174544Z,2025-01-31T09:59:34.174327Z,51485,1,200000051485,13,микрорайон,мкр.,"Шанырак-2, ул.Тойшыбек батыра"
443,2020-09-03T10:26:20.338Z,2020-09-03T10:26:20.338Z,16,1,200000000016,6,улица,ул.,Шарипова Ади
2106,2024-03-29T16:48:25.950844Z,2024-03-29T16:48:25.950561Z,50139,1,200000050139,6,улица,ул.,Шарипова Касыма
3607,2025-03-20T05:21:26.031955Z,2025-03-20T05:21:26.031701Z,51636,1,200000051636,6,улица,ул.,Шаумяна
907,2020-09-03T10:26:20.409Z,2020-09-03T10:26:20.409Z,219,1,200000000219,6,улица,ул.,Шафика Чокина
1057,2020-09-03T10:26:20.446Z,2022-11-15T12:48:33.093027Z,321,1,200000000321,6,улица,ул.,Шашкина
914,2020-09-03T10:26:20.409Z,2020-09-03T10:26:20.409Z,227,1,200000000227,6,улица,ул.,Шевченко
179,2020-09-03T10:26:20.302Z,2020-09-03T10:26:20.302Z,6061,1,200000006061,6,улица,ул.,Шмелева
779,2020-09-03T10:26:20.409Z,2020-09-03T10:26:20.409Z,701,1,200000000701,6,улица,ул.,Шолохова
396,2020-09-03T10:26:20.338Z,2020-09-03T10:26:20.338Z,7983,1,200000007983,13,микрорайон,мкр.,Шугыла
3351,2024-12-30T18:07:07.077861Z,2024-12-30T18:07:07.077611Z,51380,1,200000051380,13,микрорайон,мкр.,"Шугыла, ул. Байконыр"
