"consumer_id";"devices_count";"frequency";"recency";"monetary"
13391595;2;"32.75";"33.25";"3246.9226190533336"
13391597;2;"46.0";"2.0";"1873.21428572"
13391598;2;"59.5";"3.25";"2551.78571429"
13391599;2;"64.0";"2.5";"2402.97619048"
13391604;2;"55.25";"2.75";"1873.21428572"
13391644;2;"35.25";"6.5";"1873.21428572"
13391650;2;"46.0";"4.25";"1873.21428572"
13391654;2;"31.25";"2.5";"1873.21428572"
13391670;1;"72.0";"2.5";"1873.22321429"
13391672;2;"48.25";"3.0";"2376.1904761966666"
13391675;2;"40.5";"2.5";"2732.71428571"
13391683;1;"90.0";"2.0";"1873.21428572"
13391706;2;"72.5";"2.75";"1873.21428572"
13391710;2;"22.0";"7.0";"1873.21428572"
13391714;2;"71.25";"2.5";"2678.57142858"
13391716;2;"37.0";"5.0";"2700.5952381"
13391736;1;"28.5";"22.0";"1873.21428572"
13391738;2;"45.25";"3.0";"936.60714286"
13391763;1;"68.5";"2.0";"2678.57142858"
13391766;1;"59.0";"2.0";"1386.05357143"
13391789;2;"45.5";"2.5";"1873.21428572"
13391795;3;"16.333333333333332";"2.0";"1697.5267857150002"
13391801;2;"74.0";"3.0";"2040.1607142933333"
13391804;2;"78.75";"2.5";"4477.041666666667"
13391808;1;"86.0";"2.5";"1873.22321429"
13391817;2;"66.5";"4.5";"4863.0952381"
13391820;2;"50.5";"2.75";"2820.45535715"
13391858;1;"28.5";"2.5";"1873.21428572"
13391887;2;"59.5";"2.75";"2879.166666673333"
13391894;3;"66.16666666666667";"4.0";"5077.38095239"
13391897;2;"21.25";"5.5";"1873.21428572"
13391903;3;"15.166666666666666";"63.66666666666666";"2980.98214287"
13391904;1;"68.0";"3.0";"2760.4345238166666"
13391908;3;"42.16666666666666";"4.833333333333333";"4166.96428572"
13391913;2;"52.5";"2.5";"2678.57142858"
13391963;3;"24.83333333333333";"2.0";"1907.250000005"
13391966;2;"73.5";"2.25";"2678.57142858"
13391971;2;"76.25";"2.0";"3746.44642858"
13391992;1;"75.5";"2.5";"6400.008928580001"
13391995;1;"51.5";"25.5";"1873.21428572"
13391999;4;"73.375";"3.375";"6416.66666668"
13392027;2;"82.5";"2.0";"2678.57142858"
13392032;1;"83.5";"5.0";"1873.22321429"
13392040;2;"54.75";"7.0";"1873.21428572"
13392041;2;"72.0";"2.75";"2774.2380952333333"
13392044;1;"69.5";"2.0";"2678.57142857"
13392067;2;"79.75";"2.5";"2321.42857142"
13392080;2;"84.0";"2.0";"3054.7619047666667"
13392094;2;"41.25";"2.0";"5846.4285714200005"
13392097;2;"57.75";"5.0";"2905.9523809566667"
13392099;4;"69.875";"2.375";"4487.023809519999"
13392122;1;"90.0";"2.0";"2321.42857143"
13392180;2;"49.5";"5.5";"2678.57142858"
13392183;2;"73.75";"2.0";"2376.1904761966666"
13392185;2;"59.5";"3.0";"1873.21428572"
13392196;2;"67.75";"2.5";"2321.42857142"
13392223;2;"61.5";"3.75";"4276.20833334"
13392228;2;"83.75";"2.0";"1873.21428572"
13392316;1;"35.0";"3.5";"936.60714286"
13392362;2;"44.5";"3.0";"2809.82142858"
13392364;2;"79.0";"2.5";"2883.928571436667"
13392433;1;"89.5";"2.0";"2678.57142858"
13392436;1;"25.0";"8.0";"2946.42857143"
13392441;1;"90.0";"2.0";"1873.21428572"
13392455;2;"46.25";"22.5";"2943.45238096"
13392467;1;"28.0";"22.5";"1873.21428572"
13392471;2;"64.5";"3.75";"1873.21428572"
13392475;2;"72.75";"2.25";"1873.21428572"
13392499;2;"52.25";"2.0";"2321.42857142"
13392507;4;"81.625";"2.75";"8482.142857153332"
13392516;1;"71.0";"2.0";"2678.57142857"
13392529;2;"67.25";"5.75";"1873.21428572"
13392535;2;"48.25";"6.25";"2678.57142858"
13392586;1;"76.5";"2.5";"1873.22321429"
13392599;1;"10.5";"29.0";"1873.21428572"
13392630;2;"69.5";"2.75";"1873.21428572"
13392638;2;"45.5";"7.75";"2678.57142858"
13392662;2;"66.75";"3.75";"2138.0952381"
13392667;2;"16.25";"6.5";"1873.21428572"
13392675;2;"26.0";"2.0";"2147.3750000066666"
13392683;3;"56.66666666666666";"5.0";"6191.982142869999"
13392686;2;"67.25";"2.0";"1873.21428572"
13392691;3;"79.33333333333333";"2.1666666666666665";"2809.82142858"
13392732;1;"75.5";"2.5";"2678.57142857"
13392736;2;"29.25";"15.25";"2678.57142858"
13392738;2;"46.0";"5.25";"3746.44642858"
13392745;3;"28.0";"2.25";"1873.21428572"
13392772;3;"52.5";"6.833333333333333";"3482.1428571300003"
13392797;2;"39.0";"13.25";"2809.82142858"
13392798;3;"43.16666666666666";"9.666666666666666";"4017.85714287"
13392810;2;"61.5";"2.5";"2678.57142858"
13392814;2;"62.5";"2.0";"1873.21428572"
13392817;2;"23.5";"69.0";"1160.71428571"
13392831;1;"10.0";"40.5";"1873.21428572"
13392914;2;"45.5";"2.0";"1873.21428572"
13392922;2;"75.0";"2.0";"5004.16666667"
13392924;2;"55.25";"6.75";"1873.21428572"
13392938;2;"65.0";"4.75";"2286.90476191"
13392946;2;"63.0";"2.25";"1873.21428572"
13392952;3;"15.5";"5.0";"2809.82142858"
13392956;1;"42.5";"4.5";"1873.21428572"
13392957;2;"87.0";"2.0";"2321.42857142"
13392966;2;"74.75";"2.75";"2946.42857142"
13392976;2;"61.25";"3.5";"2405.95238096"
13392984;4;"66.625";"11.25";"4583.758928556667"
13393021;2;"81.25";"2.0";"2678.57142858"
13393035;1;"6.5";"6.0";"2079.205357145"
13393037;2;"64.25";"3.5";"3114.2857142900007"
13393067;2;"59.0";"3.25";"1873.21428572"
13393072;2;"21.75";"68.75";"3195.562499995"
13393075;2;"77.25";"2.75";"1873.21428572"
13393076;2;"25.75";"4.0";"2402.97619048"
13393125;2;"45.5";"21.75";"1873.21428572"
13393135;1;"1.0";"3.5";"1954.69345239"
13393155;2;"69.0";"3.5";"5357.14285714"
13393160;2;"88.0";"2.0";"2321.42857142"
13393197;2;"4.25";"80.5";"2678.57142858"
13393199;1;"79.0";"2.0";"2678.57142857"
13393200;1;"34.5";"5.5";"2678.57142857"
13393209;1;"7.0";"22.5";"1873.22321429"
13393236;2;"20.25";"6.0";"1873.21428572"
13393241;2;"70.75";"2.5";"4761.9047619"
13393242;1;"7.0";"3.0";"762.11607143"
13393243;1;"86.0";"2.0";"2678.57142858"
13393248;1;"43.5";"4.0";"2321.42857143"
13393249;1;"62.0";"4.5";"1873.21428572"
13393257;2;"84.75";"2.0";"2678.57142858"
13393287;2;"34.0";"26.0";"2678.57142858"
13393296;2;"28.75";"18.75";"2678.57142858"
13393313;3;"74.0";"4.333333333333333";"4017.85714287"
13393357;2;"52.0";"2.0";"2678.57142858"
13393377;1;"89.5";"2.0";"2943.45238095"
13393398;1;"77.5";"2.0";"2321.42857143"
13393405;1;"9.5";"17.0";"1873.22321429"
13393415;2;"63.25";"4.0";"3746.42857144"
13393421;1;"6.0";"3.5";"936.60714286"
13393426;1;"9.0";"73.5";"2678.57142857"
13393439;2;"43.0";"2.5";"2433.80952381"
13393463;1;"61.0";"2.5";"1873.22321429"
13393472;2;"56.0";"4.0";"5357.14285714"
13393488;2;"32.5";"3.0";"2809.83035715"
13393507;2;"53.75";"3.0";"2678.57142858"
13393509;1;"35.0";"3.0";"1873.21428572"
13393519;2;"36.5";"2.5";"2678.57142858"
13393528;2;"49.0";"2.25";"2138.0952381"
13393545;1;"48.0";"4.0";"2678.57142858"
13393564;2;"29.75";"2.0";"2678.57142858"
13393569;2;"88.25";"2.25";"3360.119047616666"
13393604;2;"48.5";"3.5";"1873.21428572"
13393609;1;"51.5";"2.5";"1902.9851190533327"
13393642;2;"46.75";"3.75";"1873.21428572"
13393651;2;"46.0";"4.25";"2905.9523809566667"
13393657;1;"57.0";"2.0";"2678.57142857"
13393686;2;"88.0";"2.25";"2150.32738096"
13393691;3;"76.66666666666667";"5.833333333333333";"3379.154761913333"
13393699;2;"41.5";"3.75";"1873.21428572"
13393702;2;"67.75";"2.0";"3746.44642858"
13393704;2;"6.25";"21.0";"1873.21428572"
13393767;1;"46.0";"45.0";"3950.0"
13393821;2;"28.75";"2.0";"1565.3273809599998"
13393822;2;"57.25";"4.0";"1873.21428572"
13393827;1;"32.5";"2.0";"1873.22321429"
13393843;2;"41.25";"12.0";"1873.21428572"
13393865;1;"82.0";"2.0";"3738.0952381"
13393883;2;"29.75";"8.25";"1873.21428572"
13393888;2;"54.5";"2.25";"2678.57142858"
13393893;2;"71.0";"2.25";"2321.42857142"
13393894;2;"51.0";"23.5";"1873.21428572"
13393898;2;"52.75";"3.5";"1873.21428572"
13393920;1;"46.0";"24.0";"1873.21428572"
13393935;3;"73.33333333333333";"2.6666666666666665";"3375.5922619033336"
13393946;2;"74.75";"2.5";"1873.21428572"
13393957;2;"17.5";"19.75";"1873.21428572"
13394024;1;"47.0";"3.5";"1873.22321429"
13394027;2;"75.25";"2.0";"1873.21428572"
13394032;2;"46.75";"3.0";"1873.21428572"
13394033;2;"72.75";"2.75";"1873.21428572"
13394072;1;"39.5";"13.5";"1873.21428572"
13394091;2;"49.75";"3.25";"2678.57142858"
13394102;2;"54.5";"2.5";"1873.21428572"
13394136;2;"55.5";"4.0";"1873.21428572"
13394145;2;"86.25";"2.25";"1873.21428572"
13394148;2;"53.25";"6.5";"3181.5476190566665"
13394161;2;"39.0";"15.5";"1873.21428572"
13394163;1;"26.0";"4.5";"3746.44642858"
13394169;2;"73.25";"3.0";"3116.07142858"
13394172;1;"83.0";"2.0";"1873.21428572"
13394201;2;"21.75";"7.75";"2678.57142858"
13394235;2;"37.25";"6.75";"1873.21428572"
13394237;2;"44.75";"2.5";"1873.21428572"
13394246;2;"54.75";"2.5";"2678.57142858"
13394247;2;"22.25";"2.5";"1873.21428572"
13394249;1;"69.5";"2.5";"2678.57142857"
13394250;2;"36.5";"3.0";"2641.0714285766667"
13394256;2;"71.0";"3.5";"8062.499999996667"
13394275;2;"83.5";"2.0";"1873.21428572"
13394285;2;"50.75";"6.75";"2809.83035715"
13394324;2;"74.0";"2.25";"1873.21428572"
13394333;2;"44.25";"3.75";"2678.57142858"
13394358;2;"48.5";"12.5";"1873.21428572"
13394359;2;"63.0";"3.0";"2321.42857142"
13394366;1;"88.0";"2.0";"2678.57142857"
13394367;2;"71.25";"2.75";"2551.78571429"
13394373;2;"18.5";"33.0";"1873.21428572"
13394396;2;"41.0";"8.25";"2321.42857142"
13394409;2;"30.75";"7.25";"1873.21428572"
13394412;2;"26.75";"46.5";"2678.57142858"
13394413;1;"84.5";"2.0";"1873.22321429"
13394414;2;"46.5";"3.0";"2946.42857142"
13394435;2;"71.25";"2.25";"1873.21428572"
13394445;3;"84.5";"2.1666666666666665";"4017.85714287"
13394446;2;"71.25";"2.5";"2678.57142858"
13394459;1;"16.5";"34.0";"2678.57142858"
13394535;2;"62.5";"3.0";"1873.21428572"
13394536;1;"26.5";"34.5";"2321.42857143"
13394541;2;"47.0";"5.25";"1873.21428572"
13394563;4;"29.125";"2.75";"3746.42857144"
13394576;1;"12.5";"17.0";"2678.57142857"
13394585;2;"57.0";"4.5";"2943.45238096"
13394611;3;"75.5";"2.0";"3223.5119047700005"
13394618;2;"32.0";"2.0";"2321.42857142"
13394624;2;"44.25";"5.75";"5357.14285714"
13394625;2;"77.5";"2.25";"2678.57142858"
13394646;2;"4.0";"48.5";"2321.42857142"
13394715;1;"57.0";"2.0";"2321.42857143"
13394720;2;"4.75";"19.0";"1873.21428572"
13394725;2;"30.25";"4.0";"1873.21428572"
13394770;2;"43.25";"2.0";"5834.52380953"
13394772;2;"47.5";"20.75";"1873.21428572"
13394801;1;"17.5";"65.5";"2678.57142857"
13394807;2;"35.5";"2.25";"1873.21428572"
13394809;2;"68.5";"3.25";"1873.21428572"
13394820;2;"80.75";"2.0";"3992.26190476"
13394824;1;"37.5";"2.5";"2678.57142857"
13394831;2;"77.75";"2.5";"2321.42857142"
13394839;1;"76.5";"4.0";"2321.42857143"
13394840;2;"19.5";"12.0";"2908.1547619"
13394867;2;"37.0";"4.0";"2678.57142858"
13394900;1;"40.5";"34.5";"2857.1428571400006"
13394915;2;"57.25";"4.5";"1873.21428572"
13394918;1;"11.0";"11.0";"976.1875"
13394922;2;"36.0";"2.0";"2678.57142858"
13394927;3;"52.833333333333336";"10.0";"4017.85714287"
13395039;2;"62.75";"2.25";"1873.21428572"
13395095;2;"6.25";"3.5";"1873.21428572"
13395199;2;"33.5";"5.0";"1873.21428572"
13395210;2;"53.25";"12.25";"2265.5714285733334"
13395219;2;"54.0";"2.25";"1873.21428572"
13395364;2;"89.5";"2.0";"4464.28571428"
13395377;2;"77.75";"2.0";"1873.21428572"
13395377;2;"77.75";"2.0";"2767.55357144"
13395378;2;"68.25";"2.25";"1873.21428572"
13395381;1;"60.0";"2.0";"2678.57142857"
13395448;2;"66.0";"2.25";"1873.21428572"
13395461;2;"57.75";"4.25";"1873.21428572"
13395510;3;"72.83333333333333";"2.6666666666666665";"4017.85714287"
13395557;2;"57.5";"7.0";"1873.21428572"
13395573;2;"68.75";"2.0";"1873.21428572"
13395588;2;"24.25";"21.75";"1873.21428572"
13395621;2;"26.0";"45.5";"3767.857142846666"
13395719;2;"29.25";"5.5";"1873.21428572"
13395746;1;"26.0";"15.0";"936.60714286"
13395767;2;"80.25";"2.5";"2678.57142858"
13395789;2;"81.75";"2.0";"2678.57142858"
13395836;2;"28.0";"4.5";"1873.21428572"
13395906;1;"75.5";"2.0";"1873.22321429"
13395957;2;"59.5";"3.0";"1873.21428572"
13395961;1;"70.5";"2.0";"2678.57142857"
13395977;1;"64.0";"2.0";"2678.57142857"
13396004;1;"15.5";"34.0";"1873.22321429"
13396012;2;"53.5";"3.0";"1873.21428572"
13396018;4;"70.75";"3.0";"4639.02976189"
13396096;1;"55.5";"2.5";"2321.42857143"
13396160;2;"9.5";"20.5";"2809.83035715"
13396188;2;"82.5";"2.0";"2678.57142858"
13396189;2;"41.0";"5.0";"1873.21428572"
13396204;1;"71.5";"2.5";"1873.22321429"
13396205;4;"77.0";"2.5";"3746.42857144"
13396238;3;"63.16666666666666";"4.833333333333333";"3544.940476196667"
13396284;2;"51.25";"4.0";"5480.357142863333"
13396306;1;"68.0";"2.0";"1873.21428572"
13396321;2;"34.0";"18.75";"1873.21428572"
13396344;2;"52.75";"2.75";"2946.42857142"
13396350;1;"48.5";"2.0";"2376.1904761966666"
13396351;5;"57.2";"9.1";"7702.380952403334"
13396361;1;"83.5";"2.0";"2678.57142857"
13396362;4;"66.375";"2.125";"5892.85714284"
13396367;2;"76.25";"4.5";"2970.2380952466665"
13396397;2;"30.5";"10.25";"1873.21428572"
13396409;2;"27.0";"4.75";"1873.21428572"
13396429;1;"35.0";"51.5";"11261.904761893333"
13396435;2;"64.0";"2.5";"3360.119047616666"
13396437;2;"43.5";"4.5";"1873.21428572"
13396448;1;"23.0";"46.5";"1873.21428572"
13396463;2;"42.75";"8.0";"2678.57142858"
13396464;2;"30.0";"16.0";"2946.42857142"
13396477;2;"40.25";"4.0";"1873.21428572"
13396481;2;"83.0";"2.0";"2321.42857142"
13396523;2;"54.5";"2.25";"2678.57142858"
13396526;2;"54.0";"3.25";"1873.21428572"
13396528;2;"24.0";"2.0";"1873.21428572"
13396564;3;"25.666666666666668";"23.33333333333333";"4348.166666673334"
13396647;2;"71.75";"2.25";"1873.21428572"
13396664;2;"57.0";"3.75";"2138.0952381"
13396676;2;"18.75";"34.0";"1873.21428572"
13396687;2;"19.5";"19.25";"1873.21428572"
13396687;2;"19.5";"19.25";"1873.21428572"
13396718;2;"53.25";"2.0";"2612.2440476133334"
13396729;1;"87.5";"2.0";"2678.57142857"
13396787;2;"77.5";"2.0";"1873.21428572"
13396837;2;"53.0";"13.25";"2351.190476183333"
13396838;1;"17.0";"8.0";"1873.22321429"
13396854;2;"73.75";"2.75";"3092.2619047700005"
13396871;2;"58.25";"2.5";"2678.57142858"
13396900;1;"38.5";"25.0";"2678.57142857"
13396908;2;"82.5";"2.0";"1873.21428572"
13396964;1;"59.0";"2.5";"1873.22321429"
13396967;2;"27.5";"10.5";"2678.57142858"
13396997;1;"20.5";"42.5";"2678.57142858"
13397164;2;"76.5";"2.25";"1873.21428572"
13397165;2;"58.5";"2.5";"2321.42857142"
13397178;1;"26.5";"4.0";"1873.21428572"
13397207;3;"62.0";"2.0";"3746.43750001"
13397270;1;"86.0";"2.0";"2678.57142857"
13397299;1;"73.5";"2.0";"1873.21428572"
13397311;1;"76.5";"2.5";"2916.6666666700003"
13397344;2;"73.75";"2.25";"3170.833333336667"
13397350;1;"64.0";"3.5";"1873.22321429"
13397377;2;"54.25";"3.25";"5824.71130953"
13397406;2;"55.25";"7.75";"1873.21428572"
13397437;1;"73.0";"2.0";"2321.42857143"
13397446;2;"42.25";"2.0";"2809.83035715"
13397467;1;"50.0";"2.0";"2138.10416667"
13397512;2;"66.25";"3.5";"1873.21428572"
13397616;2;"73.0";"2.0";"2678.57142858"
13397645;2;"42.0";"2.0";"1873.21428572"
13397657;2;"68.75";"17.75";"2678.57142858"
13397668;1;"9.5";"75.5";"5357.14285714"
13397675;2;"67.0";"2.75";"3114.2857142900007"
13397677;2;"44.25";"8.0";"5357.14285714"
13397733;2;"72.75";"4.5";"2402.97619048"
13397764;2;"55.0";"14.0";"1873.21428572"
13397773;2;"77.25";"2.25";"4776.488095239999"
13397782;2;"66.0";"3.25";"1873.21428572"
13397795;3;"33.166666666666664";"14.666666666666666";"2064.014880953333"
13397801;2;"81.5";"2.5";"1873.21428572"
13397803;2;"41.75";"2.0";"5447.619047616667"
13397822;2;"34.0";"31.0";"936.60714286"
13397830;2;"77.0";"2.0";"1873.21428572"
13397833;2;"20.75";"5.25";"1873.21428572"
13397856;2;"41.75";"19.75";"1873.21428572"
13397863;3;"73.5";"2.6666666666666665";"5202.380952376668"
13397872;2;"62.5";"2.5";"2678.57142858"
13397891;2;"64.25";"6.75";"1873.21428572"
13397924;2;"80.5";"2.0";"1873.21428572"
13397931;2;"48.25";"8.0";"7696.428571436666"
13397979;2;"1.5";"2.5";"2740.07738095"
13397994;2;"16.5";"4.5";"2678.57142858"
13397997;2;"13.5";"6.75";"1339.28571429"
13398007;2;"71.75";"2.75";"2321.42857142"
13398024;1;"55.0";"3.5";"1873.22321429"
13398025;1;"74.5";"2.0";"2678.57142857"
13398072;2;"84.5";"2.0";"2678.57142858"
13398074;2;"53.75";"2.75";"1873.21428572"
13398102;1;"82.0";"2.0";"2662.69642857"
13398115;2;"81.25";"2.25";"2402.97619048"
13398116;3;"46.833333333333336";"2.5";"1109.7886904766665"
13398117;2;"78.5";"2.0";"2879.166666673333"
13398165;2;"82.0";"2.0";"2522.02380953"
13398175;2;"75.5";"2.75";"2946.42857142"
13398176;2;"64.75";"2.0";"3462.5"
13398183;2;"14.0";"58.0";"3242.85714286"
13398188;2;"78.75";"2.0";"2321.42857142"
13398195;2;"84.75";"4.25";"1873.21428572"
13398215;1;"75.0";"2.0";"2678.57142857"
13398225;2;"57.75";"5.75";"1873.21428572"
13398267;1;"14.5";"8.0";"2818.874999993334"
13398268;1;"35.0";"2.0";"2321.42857143"
13398269;2;"43.5";"3.0";"3054.7619047666667"
13398313;2;"70.25";"3.0";"1873.21428572"
13398359;2;"48.75";"2.75";"2678.57142858"
13398392;2;"56.0";"2.25";"1873.21428572"
13398393;3;"7.0";"81.25";"2809.82142858"
13398394;3;"74.16666666666667";"2.1666666666666665";"4282.73809525"
13398397;1;"75.5";"2.5";"936.60714286"
13398403;3;"51.5";"3.25";"2857.1428571400006"
13398407;1;"56.0";"3.5";"2678.57142857"
13398410;1;"55.5";"2.5";"2678.57142857"
13398434;1;"34.5";"6.0";"1339.28571429"
13398435;2;"44.0";"2.5";"2678.57142858"
13398440;2;"58.25";"2.0";"2678.57142858"
13398451;1;"18.5";"9.5";"1873.21428572"
13398462;2;"75.5";"2.5";"1873.21428572"
13398475;1;"66.0";"3.5";"2920.9107142866665"
13398485;2;"74.0";"2.25";"1873.21428572"
13398487;2;"23.0";"9.5";"2905.9523809566667"
13398523;2;"65.0";"3.0";"1873.21428572"
13398525;3;"81.66666666666667";"2.1666666666666665";"4282.73809525"
13398551;2;"11.0";"19.75";"1873.21428572"
13398559;2;"66.25";"2.5";"2678.57142858"
13398565;2;"30.75";"3.75";"1873.21428572"
13398580;2;"70.75";"2.5";"2943.45238096"
13398614;2;"59.25";"2.75";"2678.57142858"
13398620;2;"87.5";"2.5";"2946.42857142"
13398625;2;"49.5";"4.75";"1873.21428572"
13398643;2;"44.0";"3.0";"1873.21428572"
13398645;2;"34.25";"17.5";"2678.57142858"
13398680;2;"68.5";"4.0";"1873.21428572"
13398699;2;"23.5";"3.5";"3074.71130953"
13398710;2;"83.5";"2.0";"2879.166666673333"
13398717;2;"43.25";"2.0";"3482.1428571400006"
13398722;1;"69.5";"2.0";"1873.22321429"
13398739;1;"30.5";"3.0";"2678.57142858"
13398742;2;"42.25";"2.5";"1873.21428572"
13398791;2;"76.75";"2.25";"2678.57142858"
13398795;2;"42.25";"2.25";"1498.57142858"
13398798;2;"50.0";"7.5";"1873.21428572"
13398799;1;"39.5";"9.0";"2678.57142858"
13398803;2;"65.5";"2.25";"1873.21428572"
13398821;1;"41.0";"6.5";"1873.22321429"
13398831;2;"35.5";"15.0";"2138.0952381"
13398857;2;"59.75";"2.25";"1873.21428572"
13398892;1;"69.0";"7.0";"1873.21428572"
13398910;2;"26.0";"9.25";"2032.25595238"
13398920;2;"56.5";"2.75";"1873.21428572"
13398931;3;"71.66666666666667";"5.166666666666667";"4163.690476203333"
13398938;2;"16.75";"39.75";"2678.57142858"
13398951;2;"29.0";"8.5";"3382.14285715"
13398954;1;"29.5";"26.0";"2678.57142858"
13398973;2;"81.0";"2.0";"1873.21428572"
13399011;2;"71.75";"2.0";"3208.33333334"
13399015;2;"69.5";"5.5";"2678.57142858"
13399025;2;"33.25";"24.25";"1873.21428572"
13399032;2;"79.25";"2.75";"4283.04464286"
13399063;2;"30.0";"4.0";"2809.82142858"
13399071;1;"86.0";"2.0";"2321.42857143"
13399126;2;"69.0";"9.25";"1873.21428572"
13399137;2;"28.0";"6.5";"2641.0714285766667"
13399138;3;"82.66666666666667";"2.1666666666666665";"3074.70238096"
13399146;2;"68.75";"2.75";"4836.309523803334"
13399171;1;"86.5";"2.0";"2708.333333333333"
13399180;2;"53.25";"3.75";"1873.21428572"
13399192;1;"77.5";"2.0";"1201.48809524"
13399206;2;"37.5";"12.25";"1873.21428572"
13399232;2;"87.5";"2.0";"2489.28571429"
13399252;3;"73.33333333333333";"2.833333333333333";"4017.85714287"
13399264;1;"65.0";"2.0";"2678.57142857"
13399266;1;"84.5";"2.0";"1902.9761904833333"
13399297;3;"34.166666666666664";"18.0";"2809.83035715"
13399299;2;"78.75";"2.25";"3764.880952386667"
13399311;3;"76.83333333333333";"2.333333333333333";"6890.502976203333"
13399317;2;"71.75";"2.0";"1873.21428572"
13399336;2;"73.25";"2.0";"1873.21428572"
13399342;2;"71.25";"13.5";"1873.21428572"
13399382;2;"47.0";"6.0";"1873.21428572"
13399384;4;"73.375";"3.0";"4541.07142858"
13399396;2;"65.0";"3.0";"2138.0952381"
13399399;2;"63.5";"2.5";"1873.21428572"
13399480;2;"81.25";"2.0";"2607.142857133333"
13399491;2;"86.5";"3.75";"4136.904761896666"
13399518;3;"71.83333333333333";"2.833333333333333";"5633.92857144"
13399524;2;"44.5";"4.5";"1873.21428572"
13399555;1;"28.0";"16.5";"2201.61160714"
13399592;1;"38.5";"3.0";"2946.42857142"
13399595;1;"52.0";"5.5";"1873.22321429"
13399611;2;"84.5";"2.0";"2376.1904761966666"
13399618;2;"43.75";"4.0";"1897.0386904833333"
13399646;2;"48.5";"4.75";"1873.21428572"
13399672;2;"50.0";"2.0";"1873.21428572"
13399695;2;"81.25";"2.0";"1852.3988095333327"
13399758;2;"76.75";"2.75";"1873.21428572"
13399769;2;"48.75";"7.5";"2678.57142858"
13399779;1;"10.0";"12.5";"1873.21428572"
13399788;2;"51.5";"4.75";"2678.57142858"
13399856;2;"25.0";"28.25";"1873.21428572"
13399878;1;"56.0";"8.0";"1873.21428572"
13399885;2;"57.0";"6.75";"1873.21428572"
13399910;1;"84.0";"2.0";"2321.42857142"
13399920;5;"59.2";"15.8";"6386.904761923334"
13399927;2;"31.0";"10.5";"1873.21428572"
13399932;2;"79.25";"3.5";"1873.21428572"
13399934;2;"63.5";"2.0";"1873.21428572"
13399941;1;"54.0";"2.5";"1873.22321429"
13399988;1;"42.0";"43.0";"1873.22321429"
13400077;2;"53.5";"2.0";"2321.42857142"
13400078;2;"44.5";"3.0";"1852.3988095333327"
13400118;2;"40.5";"6.5";"2678.57142858"
13400127;2;"41.75";"21.75";"1873.21428572"
13400136;2;"52.75";"2.5";"3208.33333334"
13400138;2;"81.0";"2.0";"9772.023809523334"
13400153;2;"64.0";"2.0";"1873.21428572"
13400160;1;"85.0";"2.0";"1873.22321429"
13400182;2;"59.25";"4.75";"1873.21428572"
13400198;1;"89.5";"2.0";"1977.791666673333"
13400205;1;"61.5";"4.0";"1873.21428572"
13400206;2;"29.25";"10.5";"2678.57142858"
13400209;1;"56.5";"4.0";"1873.21428572"
13400211;1;"62.0";"7.5";"2678.57142857"
13400242;2;"73.25";"5.5";"2857.1428571400006"
13400243;2;"37.25";"3.25";"1873.21428572"
13400246;7;"45.92857142857143";"3.3";"4779.761904776667"
13400251;2;"35.75";"2.5";"2286.90476191"
13400295;2;"24.5";"2.0";"1873.21428572"
13400303;3;"56.833333333333336";"4.166666666666667";"3482.1428571300003"
13400338;1;"60.0";"3.0";"1982.54761905"
13400353;2;"49.0";"3.25";"3885.119047626666"
13400380;1;"89.5";"2.0";"7069.64285715"
13400394;2;"85.0";"2.0";"2138.0952381"
13400417;2;"46.5";"7.0";"1873.21428572"
13400430;2;"85.0";"2.25";"2321.42857142"
13400446;2;"64.25";"4.5";"1873.21428572"
