id,parent_id,type,name,original_id,full_address,coordX,coordY
1804,1783.0,street,НОВОДОЛИНСКИЙ УЛ СУВОРОВА,90425,"Карагандинская область, г.Шахтинск, п.Hоводолинский, НОВОДОЛИНСКИЙ УЛ СУВОРОВА",,
1805,1783.0,street,НОВОДОЛИНСКИЙ УЛ.САДОВАЯ,88035,"Карагандинская область, г.Шахтинск, п.Hоводолинский, НОВОДОЛИНСКИЙ УЛ.САДОВАЯ",,
1806,1783.0,street,НОВОДОЛИНСКИЙ ПЕР.САДОВЫЙ,88036,"Карагандинская область, г.Шахтинск, п.Hоводолинский, НОВОДОЛИНСКИЙ ПЕР.САДОВЫЙ",,
1807,1783.0,street,НОВОДОЛИНСКИЙ УЛ.ЭНГЕЛЬСА,88038,"Карагандинская область, г.Шахтинск, п.Hоводолинский, НОВОДОЛИНСКИЙ УЛ.ЭНГЕЛЬСА",,
1808,1783.0,street,НОВОДОЛИНСКИЙ УЛ.СТЕПНАЯ,88039,"Карагандинская область, г.Шахтинск, п.Hоводолинский, НОВОДОЛИНСКИЙ УЛ.СТЕПНАЯ",,
1809,1783.0,street,НОВОДОЛИНСКИЙ ПЕР.КРЕСТЬЯНСКИЙ,88040,"Карагандинская область, г.Шахтинск, п.Hоводолинский, НОВОДОЛИНСКИЙ ПЕР.КРЕСТЬЯНСКИЙ",,
1810,1783.0,street,НОВОДОЛИНСКИЙ ПЕР.МЕДИЦИНСКИЙ,88041,"Карагандинская область, г.Шахтинск, п.Hоводолинский, НОВОДОЛИНСКИЙ ПЕР.МЕДИЦИНСКИЙ",,
1811,1783.0,street,НОВОДОЛИНСКИЙ ПЕР.ГАРАЖНЫЙ,88043,"Карагандинская область, г.Шахтинск, п.Hоводолинский, НОВОДОЛИНСКИЙ ПЕР.ГАРАЖНЫЙ",,
1812,1783.0,street,НОВОДОЛИНСКИЙ УЛ.КОКТЕМ,90746,"Карагандинская область, г.Шахтинск, п.Hоводолинский, НОВОДОЛИНСКИЙ УЛ.КОКТЕМ",,
1813,1783.0,street,НОВОДОЛИНСКИЙ ПЕР.ШКОЛЬНЫЙ,88034,"Карагандинская область, г.Шахтинск, п.Hоводолинский, НОВОДОЛИНСКИЙ ПЕР.ШКОЛЬНЫЙ",,
1814,1783.0,street,НОВОДОЛИНСКИЙ УЛ.ПАХАТНАЯ,88037,"Карагандинская область, г.Шахтинск, п.Hоводолинский, НОВОДОЛИНСКИЙ УЛ.ПАХАТНАЯ",,
1815,1783.0,street,НОВОДОЛИНСКИЙ ПЕР.МОЛОДЕЖНЫЙ,88042,"Карагандинская область, г.Шахтинск, п.Hоводолинский, НОВОДОЛИНСКИЙ ПЕР.МОЛОДЕЖНЫЙ",,
1816,1783.0,street,НОВОДОЛИНСКИЙ УЛ.ТОРГОВАЯ,90747,"Карагандинская область, г.Шахтинск, п.Hоводолинский, НОВОДОЛИНСКИЙ УЛ.ТОРГОВАЯ",,
1817,1783.0,street,НОВОДОЛИНСКИЙ УЛ.ЛЕСНАЯ,88024,"Карагандинская область, г.Шахтинск, п.Hоводолинский, НОВОДОЛИНСКИЙ УЛ.ЛЕСНАЯ",,
1818,1783.0,street,НОВОДОЛИНСКИЙ УЛ.СРЕДНЯЯ,88029,"Карагандинская область, г.Шахтинск, п.Hоводолинский, НОВОДОЛИНСКИЙ УЛ.СРЕДНЯЯ",,
1819,1783.0,street,НОВОДОЛИНСКИЙ УЛ.СОВЕТСКАЯ,88028,"Карагандинская область, г.Шахтинск, п.Hоводолинский, НОВОДОЛИНСКИЙ УЛ.СОВЕТСКАЯ",,
1820,1723.0,town,п.Долинка,5865,"Карагандинская область, г.Шахтинск, п.Долинка",,
1821,1820.0,street,СЕВЕРНЫЙ,86761,"Карагандинская область, г.Шахтинск, п.Долинка, СЕВЕРНЫЙ",,
1822,1820.0,street,ЛУГОВОЙ,86894,"Карагандинская область, г.Шахтинск, п.Долинка, ЛУГОВОЙ",,
1823,1820.0,street,4,90285,"Карагандинская область, г.Шахтинск, п.Долинка, 4",,
1824,1820.0,street,МАГИСТРАЛЬНЙ,88920,"Карагандинская область, г.Шахтинск, п.Долинка, МАГИСТРАЛЬНЙ",,
1825,1820.0,street,КЛУБНЫЙ,88476,"Карагандинская область, г.Шахтинск, п.Долинка, КЛУБНЫЙ",,
1826,1820.0,street,ЮЖНЫЙ,88477,"Карагандинская область, г.Шахтинск, п.Долинка, ЮЖНЫЙ",,
1827,1820.0,street,СТАДИОННЫЙ,89926,"Карагандинская область, г.Шахтинск, п.Долинка, СТАДИОННЫЙ",,
1828,1820.0,street,Заводской,89406,"Карагандинская область, г.Шахтинск, п.Долинка, Заводской",,
1829,1820.0,street,Заречный,94951,"Карагандинская область, г.Шахтинск, п.Долинка, Заречный",,
1830,1820.0,street,АНДРЕЙКИНА,87144,"Карагандинская область, г.Шахтинск, п.Долинка, АНДРЕЙКИНА",,
1831,1820.0,street,СТРОИТЕЛЕЙ,86747,"Карагандинская область, г.Шахтинск, п.Долинка, СТРОИТЕЛЕЙ",,
1832,1820.0,street,ДОЛИНСКАЯ,86759,"Карагандинская область, г.Шахтинск, п.Долинка, ДОЛИНСКАЯ",,
1833,1820.0,street,ПАРКОВАЯ Д-КА,86760,"Карагандинская область, г.Шахтинск, п.Долинка, ПАРКОВАЯ Д-КА",,
1834,1820.0,street,РМЗ,86762,"Карагандинская область, г.Шахтинск, п.Долинка, РМЗ",,
1835,1820.0,street,БАЖАНОВА,90293,"Карагандинская область, г.Шахтинск, п.Долинка, БАЖАНОВА",,
1836,1820.0,street,НЕТ АДРЕСА,86890,"Карагандинская область, г.Шахтинск, п.Долинка, НЕТ АДРЕСА",,
1837,1820.0,street,ШКОЛЬНАЯ,86893,"Карагандинская область, г.Шахтинск, п.Долинка, ШКОЛЬНАЯ",,
1838,1820.0,street,ФРУКТОВАЯ,90284,"Карагандинская область, г.Шахтинск, п.Долинка, ФРУКТОВАЯ",,
1839,1820.0,street,1-Я  ЛИНИЯ,90427,"Карагандинская область, г.Шахтинск, п.Долинка, 1-Я  ЛИНИЯ",,
1840,1820.0,street,5-ЛИНИЯ,88917,"Карагандинская область, г.Шахтинск, п.Долинка, 5-ЛИНИЯ",,
1841,1820.0,street,3-ЛИНИЯ,88918,"Карагандинская область, г.Шахтинск, п.Долинка, 3-ЛИНИЯ",,
1842,1820.0,street,РЕЧНАЯ,88921,"Карагандинская область, г.Шахтинск, п.Долинка, РЕЧНАЯ",,
1843,1820.0,street,ТРАНСПОРТНАЯ,88922,"Карагандинская область, г.Шахтинск, п.Долинка, ТРАНСПОРТНАЯ",,
1844,1820.0,street,СОВЕТСКАЯ,88924,"Карагандинская область, г.Шахтинск, п.Долинка, СОВЕТСКАЯ",,
1845,1820.0,street,МАГИСТРАЛЬНАЯ,88925,"Карагандинская область, г.Шахтинск, п.Долинка, МАГИСТРАЛЬНАЯ",,
1846,1820.0,street,СТЕПНАЯ,89052,"Карагандинская область, г.Шахтинск, п.Долинка, СТЕПНАЯ",,
1847,1820.0,street,40 ЛЕТ ОКТЯБРЯ,88474,"Карагандинская область, г.Шахтинск, п.Долинка, 40 ЛЕТ ОКТЯБРЯ",,
1848,1820.0,street,3 Переулок,88487,"Карагандинская область, г.Шахтинск, п.Долинка, 3 Переулок",,
1849,1820.0,street,4-ЛИНИЯ,89923,"Карагандинская область, г.Шахтинск, п.Долинка, 4-ЛИНИЯ",,
1850,1820.0,street,САДОВАЯ,89927,"Карагандинская область, г.Шахтинск, п.Долинка, САДОВАЯ",,
1851,1820.0,street,1 Переулок,89934,"Карагандинская область, г.Шахтинск, п.Долинка, 1 Переулок",,
1852,1820.0,street,6 ЛИНИЯ,89936,"Карагандинская область, г.Шахтинск, п.Долинка, 6 ЛИНИЯ",,
1853,1820.0,street,МОСТОВАЯ,89405,"Карагандинская область, г.Шахтинск, п.Долинка, МОСТОВАЯ",,
1854,1820.0,street,СТРОИТЕЛЬНАЯ Д-КА,89408,"Карагандинская область, г.Шахтинск, п.Долинка, СТРОИТЕЛЬНАЯ Д-КА",,
1855,1820.0,street,СОВЕТСКАЯ Д-КА,89416,"Карагандинская область, г.Шахтинск, п.Долинка, СОВЕТСКАЯ Д-КА",,
1856,1820.0,street,ДЖАМБУЛА,90140,"Карагандинская область, г.Шахтинск, п.Долинка, ДЖАМБУЛА",,
1857,1820.0,street,8 ЛИНИЯ,90143,"Карагандинская область, г.Шахтинск, п.Долинка, 8 ЛИНИЯ",,
1858,1820.0,street,2-ЛИНИЯ,90837,"Карагандинская область, г.Шахтинск, п.Долинка, 2-ЛИНИЯ",,
1859,1820.0,street,1-НАБЕРЕЖНАЯ,90877,"Карагандинская область, г.Шахтинск, п.Долинка, 1-НАБЕРЕЖНАЯ",,
1860,1820.0,street,ЮЖНАЯ,90698,"Карагандинская область, г.Шахтинск, п.Долинка, ЮЖНАЯ",,
1861,1820.0,street,2-НАБЕРЕЖНАЯ,90774,"Карагандинская область, г.Шахтинск, п.Долинка, 2-НАБЕРЕЖНАЯ",,
1862,1820.0,street,"Шахтинская, (п.Долинка)",94826,"Карагандинская область, г.Шахтинск, п.Долинка, Шахтинская, (п.Долинка)",,
1863,1820.0,street,Полевая,94952,"Карагандинская область, г.Шахтинск, п.Долинка, Полевая",,
1864,1820.0,street,Геологическая,94953,"Карагандинская область, г.Шахтинск, п.Долинка, Геологическая",,
1865,1820.0,street,Сенная,94954,"Карагандинская область, г.Шахтинск, п.Долинка, Сенная",,
1866,1820.0,street,Бурцева,94957,"Карагандинская область, г.Шахтинск, п.Долинка, Бурцева",,
1867,1820.0,street,Гапеева,94958,"Карагандинская область, г.Шахтинск, п.Долинка, Гапеева",,
1868,1820.0,street,Загаражная,94959,"Карагандинская область, г.Шахтинск, п.Долинка, Загаражная",,
1869,1820.0,street,Заречная,94960,"Карагандинская область, г.Шахтинск, п.Долинка, Заречная",,
1870,1820.0,street,Новогаражная,94962,"Карагандинская область, г.Шахтинск, п.Долинка, Новогаражная",,
1871,1820.0,street,Разведчиков,94963,"Карагандинская область, г.Шахтинск, п.Долинка, Разведчиков",,
1872,1820.0,street,"МАГИСТРАЛЬНАЯ-ШКОЛЬНАЯ, (п.Долинка)",114223,"Карагандинская область, г.Шахтинск, п.Долинка, МАГИСТРАЛЬНАЯ-ШКОЛЬНАЯ, (п.Долинка)",,
1873,1820.0,street,"МАГИСТРАЛЬНАЯ-ДОЛИНСКАЯ, (п.Долинка)",114222,"Карагандинская область, г.Шахтинск, п.Долинка, МАГИСТРАЛЬНАЯ-ДОЛИНСКАЯ, (п.Долинка)",,
1874,1820.0,street,"ЛУГОВАЯ, (п.Долинка)",114224,"Карагандинская область, г.Шахтинск, п.Долинка, ЛУГОВАЯ, (п.Долинка)",,
1875,1820.0,street,9-ЛИНИЯ,89054,"Карагандинская область, г.Шахтинск, п.Долинка, 9-ЛИНИЯ",,
1876,1820.0,street,НАБЕРЕЖНАЯ,88475,"Карагандинская область, г.Шахтинск, п.Долинка, НАБЕРЕЖНАЯ",,
1877,1820.0,street,"Обручева, (п.Долинка)",94827,"Карагандинская область, г.Шахтинск, п.Долинка, Обручева, (п.Долинка)",,
1878,1820.0,street,Буровая,94956,"Карагандинская область, г.Шахтинск, п.Долинка, Буровая",,
