id,original_id,name,path,type,parent_id
1211,86994,ЦЕНТРАЛЬНЫЙ,Карагандинская область > г.Балхаш > г.Балхаш > ЦЕНТРАЛЬНЫЙ,street,1079.0
1212,5798,п.Гульшат,Карагандинская область > г.Балхаш > п.Гульшат,town,1049.0
1213,87902,ГУЛЬШАД АМАНГЕЛЬДЫ,Карагандинская область > г.Балхаш > п.Гульшат > ГУЛЬШАД АМАНГЕЛЬДЫ,street,1212.0
1214,87903,ГУЛЬШАД КИРОВА,Карагандинская область > г.Балхаш > п.Гульшат > ГУЛЬШАД КИРОВА,street,1212.0
1215,87904,ГУЛЬШАД ЛЕНИНА,Карагандинская область > г.Балхаш > п.Гульшат > ГУЛЬШАД ЛЕНИНА,street,1212.0
1216,86979,ГУЛЬШАД,Карагандинская область > г.Балхаш > п.Гульшат > ГУЛЬШАД,street,1212.0
1217,86980,ГУЛЬШАД АБАЯ,Карагандинская область > г.Балхаш > п.Гульшат > ГУЛЬШАД АБАЯ,street,1212.0
1218,86983,ГУЛЬШАД ШКОЛЬНАЯ,Карагандинская область > г.Балхаш > п.Гульшат > ГУЛЬШАД ШКОЛЬНАЯ,street,1212.0
1219,86997,ЧУБАР-ТЮБЕК НОВАЯ,Карагандинская область > г.Балхаш > п.Гульшат > ЧУБАР-ТЮБЕК НОВАЯ,street,1212.0
1220,86998,ЧУБАР-ТЮБЕК ЦЕНТРАЛЬНАЯ,Карагандинская область > г.Балхаш > п.Гульшат > ЧУБАР-ТЮБЕК ЦЕНТРАЛЬНАЯ,street,1212.0
1221,86999,БАЛХАШ,Карагандинская область > г.Балхаш > п.Гульшат > БАЛХАШ,street,1212.0
1222,90711,ГУЛЬШАД МИРА,Карагандинская область > г.Балхаш > п.Гульшат > ГУЛЬШАД МИРА,street,1212.0
1223,127231,ул.Караменде би,Карагандинская область > г.Балхаш > п.Гульшат > ул.Караменде би,street,1212.0
1224,127232,пос.Торангылык,Карагандинская область > г.Балхаш > п.Гульшат > пос.Торангылык,street,1212.0
1225,86982,ГУЛЬШАД ФРУНЗЕ,Карагандинская область > г.Балхаш > п.Гульшат > ГУЛЬШАД ФРУНЗЕ,street,1212.0
1226,86995,ЧУБАР-ТЮБЕК,Карагандинская область > г.Балхаш > п.Гульшат > ЧУБАР-ТЮБЕК,street,1212.0
1227,127233,ул.Сейфулина,Карагандинская область > г.Балхаш > п.Гульшат > ул.Сейфулина,street,1212.0
1228,86981,ГУЛЬШАД БИБЛИОТЕЧНАЯ,Карагандинская область > г.Балхаш > п.Гульшат > ГУЛЬШАД БИБЛИОТЕЧНАЯ,street,1212.0
1229,90652,ГУЛЬШАД А-БАТЫРА,Карагандинская область > г.Балхаш > п.Гульшат > ГУЛЬШАД А-БАТЫРА,street,1212.0
1230,86996,ЧУБАР-ТЮБЕК НАБЕРЕЖНАЯ,Карагандинская область > г.Балхаш > п.Гульшат > ЧУБАР-ТЮБЕК НАБЕРЕЖНАЯ,street,1212.0
1231,5799,п.Саяк,Карагандинская область > г.Балхаш > п.Саяк,town,1049.0
1232,87905,САЯК УЛ.БАЛХАШСКАЯ,Карагандинская область > г.Балхаш > п.Саяк > САЯК УЛ.БАЛХАШСКАЯ,street,1231.0
1233,87907,САЯК УЛ.СОВЕТСКАЯ,Карагандинская область > г.Балхаш > п.Саяк > САЯК УЛ.СОВЕТСКАЯ,street,1231.0
1234,87908,САЯК УЛ.ШКОЛЬНАЯ,Карагандинская область > г.Балхаш > п.Саяк > САЯК УЛ.ШКОЛЬНАЯ,street,1231.0
1235,87909,САЯК УЛ.СТЕПНАЯ,Карагандинская область > г.Балхаш > п.Саяк > САЯК УЛ.СТЕПНАЯ,street,1231.0
1236,87910,САЯК МПС,Карагандинская область > г.Балхаш > п.Саяк > САЯК МПС,street,1231.0
1237,87911,САЯК СМП,Карагандинская область > г.Балхаш > п.Саяк > САЯК СМП,street,1231.0
1238,87914,САЯК ГРП,Карагандинская область > г.Балхаш > п.Саяк > САЯК ГРП,street,1231.0
1239,86990,САЯК,Карагандинская область > г.Балхаш > п.Саяк > САЯК,street,1231.0
1240,87906,САЯК УЛ.ВОКЗАЛЬНАЯ,Карагандинская область > г.Балхаш > п.Саяк > САЯК УЛ.ВОКЗАЛЬНАЯ,street,1231.0
1241,90738,САЯК УЛ.КОСМОНАВТОВ,Карагандинская область > г.Балхаш > п.Саяк > САЯК УЛ.КОСМОНАВТОВ,street,1231.0
1242,87913,САЯК УЛ.ЗАПАДНАЯ,Карагандинская область > г.Балхаш > п.Саяк > САЯК УЛ.ЗАПАДНАЯ,street,1231.0
1243,87912,САЯК БУЛЬВАР ГОРНЯКОВ,Карагандинская область > г.Балхаш > п.Саяк > САЯК БУЛЬВАР ГОРНЯКОВ,street,1231.0
1244,88,г.Приозерск,Карагандинская область > г.Приозерск,district,1.0
1245,5856,г.Приозерск,Карагандинская область > г.Приозерск > г.Приозерск,town,1244.0
1246,88013,Шугыла,Карагандинская область > г.Приозерск > г.Приозерск > Шугыла,street,1245.0
1247,87022,Таншолпан,Карагандинская область > г.Приозерск > г.Приозерск > Таншолпан,street,1245.0
1248,87023,ДОРОХОВА,Карагандинская область > г.Приозерск > г.Приозерск > ДОРОХОВА,street,1245.0
1249,87025,HАГОРНАЯ,Карагандинская область > г.Приозерск > г.Приозерск > HАГОРНАЯ,street,1245.0
1250,87027,АБАЯ,Карагандинская область > г.Приозерск > г.Приозерск > АБАЯ,street,1245.0
1251,87028,Бастау,Карагандинская область > г.Приозерск > г.Приозерск > Бастау,street,1245.0
1252,87029,Женис,Карагандинская область > г.Приозерск > г.Приозерск > Женис,street,1245.0
1253,87030,Сарыарка,Карагандинская область > г.Приозерск > г.Приозерск > Сарыарка,street,1245.0
1254,87031,Тумар,Карагандинская область > г.Приозерск > г.Приозерск > Тумар,street,1245.0
1255,87032,ДОСТЫК,Карагандинская область > г.Приозерск > г.Приозерск > ДОСТЫК,street,1245.0
1256,87034,Ынтымак,Карагандинская область > г.Приозерск > г.Приозерск > Ынтымак,street,1245.0
1257,87035,Кокжиек,Карагандинская область > г.Приозерск > г.Приозерск > Кокжиек,street,1245.0
1258,87036,Коржынтубек,Карагандинская область > г.Приозерск > г.Приозерск > Коржынтубек,street,1245.0
1259,87037,Алаш,Карагандинская область > г.Приозерск > г.Приозерск > Алаш,street,1245.0
1260,87039,ПАНФИЛОВА,Карагандинская область > г.Приозерск > г.Приозерск > ПАНФИЛОВА,street,1245.0
1261,87040,Наурыз,Карагандинская область > г.Приозерск > г.Приозерск > Наурыз,street,1245.0
1262,87041,БАУЫРЖАН МОМЫШУЛЫ,Карагандинская область > г.Приозерск > г.Приозерск > БАУЫРЖАН МОМЫШУЛЫ,street,1245.0
1263,87043,Коктениз,Карагандинская область > г.Приозерск > г.Приозерск > Коктениз,street,1245.0
1264,87044,ПУШКИНА,Карагандинская область > г.Приозерск > г.Приозерск > ПУШКИНА,street,1245.0
1265,87045,СОВЕТСКАЯ,Карагандинская область > г.Приозерск > г.Приозерск > СОВЕТСКАЯ,street,1245.0
1266,87046,Бирлик,Карагандинская область > г.Приозерск > г.Приозерск > Бирлик,street,1245.0
1267,87048,ФРУНЗЕ,Карагандинская область > г.Приозерск > г.Приозерск > ФРУНЗЕ,street,1245.0
1268,87049,Тауелсиздик,Карагандинская область > г.Приозерск > г.Приозерск > Тауелсиздик,street,1245.0
1269,87050,РАКЫМЖАН КОШКАРБАЕВ,Карагандинская область > г.Приозерск > г.Приозерск > РАКЫМЖАН КОШКАРБАЕВ,street,1245.0
1270,87097,НЕТ  АДРЕСА,Карагандинская область > г.Приозерск > г.Приозерск > НЕТ  АДРЕСА,street,1245.0
1271,88127,БАЛХАШСКАЯ,Карагандинская область > г.Приозерск > г.Приозерск > БАЛХАШСКАЯ,street,1245.0
1272,90511,Акмамык,Карагандинская область > г.Приозерск > г.Приозерск > Акмамык,street,1245.0
1273,104141,"СОВЕТСКОЙ АРМИИ, ПРИОЗЕРСК (город)","Карагандинская область > г.Приозерск > г.Приозерск > СОВЕТСКОЙ АРМИИ, ПРИОЗЕРСК (город)",street,1245.0
1274,87021,ГВАРДЕЙСКАЯ,Карагандинская область > г.Приозерск > г.Приозерск > ГВАРДЕЙСКАЯ,street,1245.0
1275,87024,ДРУЖБА НАРОДОВ,Карагандинская область > г.Приозерск > г.Приозерск > ДРУЖБА НАРОДОВ,street,1245.0
1276,87033,ЛЕНИНГРАДСКАЯ,Карагандинская область > г.Приозерск > г.Приозерск > ЛЕНИНГРАДСКАЯ,street,1245.0
