id,parent_id,type,name,tree,path
3239,3235.0,street,"ЦЕНТРАЛЬНОЕ,  САДОВАЯ","      ЦЕНТРАЛЬНОЕ,  САДОВАЯ","Карагандинская область > Бухар-Жырауский район > с.Центральное > ЦЕНТРАЛЬНОЕ,  САДОВАЯ"
3240,3235.0,street,"ЦЕНТРАЛЬНОЕ,  УРОЖАЙНЫЙ","      ЦЕНТРАЛЬНОЕ,  УРОЖАЙНЫЙ","Карагандинская область > Бухар-Жырауский район > с.Центральное > ЦЕНТРАЛЬНОЕ,  УРОЖАЙНЫЙ"
3241,3235.0,street,"ЦЕНТРАЛЬНОЕ,  ШКОЛЬНАЯ","      ЦЕНТРАЛЬНОЕ,  ШКОЛЬНАЯ","Карагандинская область > Бухар-Жырауский район > с.Центральное > ЦЕНТРАЛЬНОЕ,  ШКОЛЬНАЯ"
3242,3235.0,street,"ЦЕНТРАЛЬНОЕ,  РЕЧНАЯ","      ЦЕНТРАЛЬНОЕ,  РЕЧНАЯ","Карагандинская область > Бухар-Жырауский район > с.Центральное > ЦЕНТРАЛЬНОЕ,  РЕЧНАЯ"
3243,3235.0,street,"ЦЕНТРАЛЬНОЕ,  ЛЕНИНА","      ЦЕНТРАЛЬНОЕ,  ЛЕНИНА","Карагандинская область > Бухар-Жырауский район > с.Центральное > ЦЕНТРАЛЬНОЕ,  ЛЕНИНА"
3244,3235.0,street,"ЦЕНТРАЛЬНОЕ,  ТОРГОВЫЙ","      ЦЕНТРАЛЬНОЕ,  ТОРГОВЫЙ","Карагандинская область > Бухар-Жырауский район > с.Центральное > ЦЕНТРАЛЬНОЕ,  ТОРГОВЫЙ"
3245,3235.0,street,"ЦЕНТРАЛЬНОЕ,  НОВАЯ","      ЦЕНТРАЛЬНОЕ,  НОВАЯ","Карагандинская область > Бухар-Жырауский район > с.Центральное > ЦЕНТРАЛЬНОЕ,  НОВАЯ"
3246,3235.0,street,"ЦЕНТРАЛЬНОЕ,  ВАВИЛОВА","      ЦЕНТРАЛЬНОЕ,  ВАВИЛОВА","Карагандинская область > Бухар-Жырауский район > с.Центральное > ЦЕНТРАЛЬНОЕ,  ВАВИЛОВА"
3247,3235.0,street,"ЦЕНТРАЛЬНОЕ,  ЮБИЛЕЙНЫЙ","      ЦЕНТРАЛЬНОЕ,  ЮБИЛЕЙНЫЙ","Карагандинская область > Бухар-Жырауский район > с.Центральное > ЦЕНТРАЛЬНОЕ,  ЮБИЛЕЙНЫЙ"
3248,3235.0,street,"ЦЕНТРАЛЬНОЕ,  АНДРЕЙНИК","      ЦЕНТРАЛЬНОЕ,  АНДРЕЙНИК","Карагандинская область > Бухар-Жырауский район > с.Центральное > ЦЕНТРАЛЬНОЕ,  АНДРЕЙНИК"
3249,3235.0,street,"ЦЕНТРАЛЬНОЕ,  ПУСТОВОЙТОВА","      ЦЕНТРАЛЬНОЕ,  ПУСТОВОЙТОВА","Карагандинская область > Бухар-Жырауский район > с.Центральное > ЦЕНТРАЛЬНОЕ,  ПУСТОВОЙТОВА"
3250,2875.0,town,с.Урожайное,    с.Урожайное,Карагандинская область > Бухар-Жырауский район > с.Урожайное
3251,3250.0,street,"Школьная, (с.Урожайное)","      Школьная, (с.Урожайное)","Карагандинская область > Бухар-Жырауский район > с.Урожайное > Школьная, (с.Урожайное)"
3252,3250.0,street,"Гагарина, (с.Урожайное)","      Гагарина, (с.Урожайное)","Карагандинская область > Бухар-Жырауский район > с.Урожайное > Гагарина, (с.Урожайное)"
3253,2875.0,town,с.Суыксу,    с.Суыксу,Карагандинская область > Бухар-Жырауский район > с.Суыксу
3254,3253.0,street,СУЫК СУ,      СУЫК СУ,Карагандинская область > Бухар-Жырауский район > с.Суыксу > СУЫК СУ
3255,3253.0,street,СУЫКСУ,      СУЫКСУ,Карагандинская область > Бухар-Жырауский район > с.Суыксу > СУЫКСУ
3256,3253.0,street,"СУЫКСУ, УЛ.ЛЕНИНА","      СУЫКСУ, УЛ.ЛЕНИНА","Карагандинская область > Бухар-Жырауский район > с.Суыксу > СУЫКСУ, УЛ.ЛЕНИНА"
3257,3253.0,street,"СУЫКСУ, УЛ.ШКОЛЬНАЯ","      СУЫКСУ, УЛ.ШКОЛЬНАЯ","Карагандинская область > Бухар-Жырауский район > с.Суыксу > СУЫКСУ, УЛ.ШКОЛЬНАЯ"
3258,3253.0,street,"СУЫКСУ, УЛ.ЗАРЕЧНАЯ","      СУЫКСУ, УЛ.ЗАРЕЧНАЯ","Карагандинская область > Бухар-Жырауский район > с.Суыксу > СУЫКСУ, УЛ.ЗАРЕЧНАЯ"
3259,3253.0,street,"СУЫКСУ, УЛ.ЭНГЕЛЬСА","      СУЫКСУ, УЛ.ЭНГЕЛЬСА","Карагандинская область > Бухар-Жырауский район > с.Суыксу > СУЫКСУ, УЛ.ЭНГЕЛЬСА"
3260,3253.0,street,Учетный квартал 037,      Учетный квартал 037,Карагандинская область > Бухар-Жырауский район > с.Суыксу > Учетный квартал 037
3261,3253.0,street,"СУЫКСУ, УЛ.ГАГАРИНА","      СУЫКСУ, УЛ.ГАГАРИНА","Карагандинская область > Бухар-Жырауский район > с.Суыксу > СУЫКСУ, УЛ.ГАГАРИНА"
3262,3253.0,street,"СУЫКСУ, ПЕР.ОКТЯБРЬСКИЙ","      СУЫКСУ, ПЕР.ОКТЯБРЬСКИЙ","Карагандинская область > Бухар-Жырауский район > с.Суыксу > СУЫКСУ, ПЕР.ОКТЯБРЬСКИЙ"
3263,3253.0,street,"СУЫКСУ, УЛ.СТРОИТЕЛЬНАЯ","      СУЫКСУ, УЛ.СТРОИТЕЛЬНАЯ","Карагандинская область > Бухар-Жырауский район > с.Суыксу > СУЫКСУ, УЛ.СТРОИТЕЛЬНАЯ"
3264,2875.0,town,п.Габидена Мустафина,    п.Габидена Мустафина,Карагандинская область > Бухар-Жырауский район > п.Габидена Мустафина
3265,3264.0,street,КОРНИЕНКО,      КОРНИЕНКО,Карагандинская область > Бухар-Жырауский район > п.Габидена Мустафина > КОРНИЕНКО
3266,3264.0,street,НАБЕРЕЖНАЯ,      НАБЕРЕЖНАЯ,Карагандинская область > Бухар-Жырауский район > п.Габидена Мустафина > НАБЕРЕЖНАЯ
3267,3264.0,street,АЛЬМАГАМБЕТОВА,      АЛЬМАГАМБЕТОВА,Карагандинская область > Бухар-Жырауский район > п.Габидена Мустафина > АЛЬМАГАМБЕТОВА
3268,3264.0,street,КСХТ,      КСХТ,Карагандинская область > Бухар-Жырауский район > п.Габидена Мустафина > КСХТ
3269,3264.0,street,"НУРИНСКАЯ,  ШАХТИНСКАЯ","      НУРИНСКАЯ,  ШАХТИНСКАЯ","Карагандинская область > Бухар-Жырауский район > п.Габидена Мустафина > НУРИНСКАЯ,  ШАХТИНСКАЯ"
3270,3264.0,street,"НУРИНСКАЯ,  КРАЙНЯЯ","      НУРИНСКАЯ,  КРАЙНЯЯ","Карагандинская область > Бухар-Жырауский район > п.Габидена Мустафина > НУРИНСКАЯ,  КРАЙНЯЯ"
3271,3264.0,street,"НУРИНСКАЯ,  1 ТУПИК","      НУРИНСКАЯ,  1 ТУПИК","Карагандинская область > Бухар-Жырауский район > п.Габидена Мустафина > НУРИНСКАЯ,  1 ТУПИК"
3272,3264.0,street,ЦЕНТРАЛЬНАЯ,      ЦЕНТРАЛЬНАЯ,Карагандинская область > Бухар-Жырауский район > п.Габидена Мустафина > ЦЕНТРАЛЬНАЯ
3273,3264.0,street,ОКТЯБРЬСКАЯ,      ОКТЯБРЬСКАЯ,Карагандинская область > Бухар-Жырауский район > п.Габидена Мустафина > ОКТЯБРЬСКАЯ
3274,3264.0,street,В/Ч,      В/Ч,Карагандинская область > Бухар-Жырауский район > п.Габидена Мустафина > В/Ч
3275,3264.0,street,"НУРИНСКАЯ,  ПЕРВОМАЙСКАЯ","      НУРИНСКАЯ,  ПЕРВОМАЙСКАЯ","Карагандинская область > Бухар-Жырауский район > п.Габидена Мустафина > НУРИНСКАЯ,  ПЕРВОМАЙСКАЯ"
3276,3264.0,street,АХМЕТОВА,      АХМЕТОВА,Карагандинская область > Бухар-Жырауский район > п.Габидена Мустафина > АХМЕТОВА
3277,3264.0,street,ЮБИЛЕЙНАЯ,      ЮБИЛЕЙНАЯ,Карагандинская область > Бухар-Жырауский район > п.Габидена Мустафина > ЮБИЛЕЙНАЯ
3278,3264.0,street,ГАГАРИНА,      ГАГАРИНА,Карагандинская область > Бухар-Жырауский район > п.Габидена Мустафина > ГАГАРИНА
3279,3264.0,street,МАЙСКАЯ,      МАЙСКАЯ,Карагандинская область > Бухар-Жырауский район > п.Габидена Мустафина > МАЙСКАЯ
3280,3264.0,street,"НУРИНСКАЯ,  ПРИСТАНЦИОННАЯ","      НУРИНСКАЯ,  ПРИСТАНЦИОННАЯ","Карагандинская область > Бухар-Жырауский район > п.Габидена Мустафина > НУРИНСКАЯ,  ПРИСТАНЦИОННАЯ"
3281,3264.0,street,"НУРИНСКАЯ,  ОЗЕРНАЯ","      НУРИНСКАЯ,  ОЗЕРНАЯ","Карагандинская область > Бухар-Жырауский район > п.Габидена Мустафина > НУРИНСКАЯ,  ОЗЕРНАЯ"
3282,3264.0,street,"НУРИНСКАЯ,  ПРИВОКЗАЛЬНАЯ","      НУРИНСКАЯ,  ПРИВОКЗАЛЬНАЯ","Карагандинская область > Бухар-Жырауский район > п.Габидена Мустафина > НУРИНСКАЯ,  ПРИВОКЗАЛЬНАЯ"
3283,3264.0,street,"НУРИНСКАЯ,  ВЕСОВАЯ","      НУРИНСКАЯ,  ВЕСОВАЯ","Карагандинская область > Бухар-Жырауский район > п.Габидена Мустафина > НУРИНСКАЯ,  ВЕСОВАЯ"
3284,3264.0,street,"НУРИНСКАЯ,  ЦЕНТРАЛЬНАЯ","      НУРИНСКАЯ,  ЦЕНТРАЛЬНАЯ","Карагандинская область > Бухар-Жырауский район > п.Габидена Мустафина > НУРИНСКАЯ,  ЦЕНТРАЛЬНАЯ"
